货号,款号,库存,产品线,款式分类,主石重,主石颜色,主石净度,主石切工,主石,主石粒数,主石规格,主石形状,副石1,副石1粒数,副石1重,指圈,主成色,主成色重,成本价
1202046507,KLRW000030,转仓中,钻石饰品,女戒,0.236,F-G,VS,,钻石,1,,,,0,0,11,PT950,2.613,3597.02
1112052048,KLRW000056,转仓中,钻石饰品,女戒,0.51,,,,钻石,1,,,,0,0,11,18K白金,2.698,835.6
1212013638,KLRW000056,转仓中,钻石饰品,女戒,0.43,,,,,0,,,,0,0,14,18K白金,2.81,886.77
1307027056,KLRW000056,转仓中,钻石饰品,女戒,1.01,,,,,,,,,,0,11.5,18K白金,2.94,703.38
1204006711,KLRW000058,转仓中,钻石饰品,女戒,0.45,,,,,0,,,,0,0,9.5,PT900,3.43,1388.36
1211057788,KLRW000058,转仓中,钻石饰品,女戒,0.321,H,VS,,钻石,1,,,,,0,11,PT950,2.795,4342
1411364885,KLRW000058,转仓中,钻石饰品,女戒,0.403,I,SI1,,钻石,1,,,,,0,12,18K白金,2.3,2175.24
1411364887,KLRW000058,转仓中,钻石饰品,女戒,0.4,I-J,SI1,,钻石,1,,,,,0,12,18K白金,2.26,3114.57
1411364889,KLRW000058,转仓中,钻石饰品,女戒,0.421,I,SI1,,钻石,1,,,,,0,13,18K白金,2.47,2284.62
1.50204E+11,KLRW000058,转仓中,钻石饰品,女戒,0.418,I-J,SI1,,钻石,1,,,,,0,11,18K白金,2.53,3345.84
1.50204E+11,KLRW000058,转仓中,钻石饰品,女戒,0.41,I-J,SI1,,钻石,1,,,,,0,12,18K白金,2.45,3268.47
1.50402E+11,KLRW000058,转仓中,钻石饰品,女戒,0.438,I-J,SI2,,钻石,1,,,,,0,11,18K白金,2.34,3194.71
1.50418E+11,KLRW000058,转仓中,钻石饰品,女戒,1.012,,,,钻石,1,,,,,0,13,PT950,6.058,19266.69
1403143731,KLRW000058,转仓中,钻石饰品,女戒,0.404,,,,钻石,1,,,,,0,13,18K白金,2.62,659.75
1.50418E+11,KLRW000066,转仓中,钻石饰品,女戒,1.188,,,,钻石,1,,,,0,0,13,18K白金,3.372,23271.46
1208015589,KLRW000074,转仓中,钻石饰品,戒指,0.506,,,,钻石,1,.506,,,0,0,12,PT950,3.729,9936.77
1105011886,KLRW000076,转仓中,钻石饰品,女戒,0.352,I-J,VVS,,钻石,1,,,,0,0,13,18K白金,2.6,4195.9
1208055202,KLRW000214,转仓中,钻石饰品,女戒,0.8,H,VVS,,钻石,1,,,钻石,4,0.055,14.5,18K白金,2.989,22544.76
1101001656,KLRW000256,转仓中,钻石饰品,女戒,0.2,I-J,VVS,,钻石,1,,,,,0,9.5,PT950,2.37,2539.92
1203007909,KLRW000258,转仓中,钻石饰品,女戒,0.32,J,VS2,,钻石,1,,,,0,0,11,18K白金,1.816,4143.77
1205041176,KLRW000274,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,12,18K白金,2.128,710.49
1205043324,KLRW000274,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,12,18K白金,2.158,719.25
1211054353,KLRW000274,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,12,PT950,3.06,1253.42
1212033676,KLRW000274,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,,0,10,PT950,2.94,1222.33
1212033815,KLRW000274,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,,0,11,18K白金,1.988,686.36
1205049004,KLRW000293,转仓中,钻石饰品,女戒,0.035,,,,钻石,5,,,,0,0,11,PT950,2.443,1115.35
1211015721,KLRW000293,转仓中,钻石饰品,情侣戒,0.042,,,,钻石,5,,,,,0,11,18K白金,1.74,734.34
1208066819,KLRW000293,转仓中,钻石饰品,情侣戒,0.028,,,,钻石,5,,,,,0,14.5,PT950,2.464,1124.05
1107011009,KLRW000296,转仓中,钻石饰品,情侣戒,0.06,,,,钻石,1,,,,,0,11,18K白金,2.068,807.74
1205006601,KLRW000296,转仓中,钻石饰品,情侣戒,0.06,,,,钻石,1,,,,0,0,11,18K白金,2.288,933.93
1305034918,KLRW000296,转仓中,钻石饰品,情侣戒,0.06,,,,钻石,1,,,,,0,10,18K白金,1.708,788.13
1211046017,KLRW000302,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,12,PT950,4.1,1643.61
1305009713,KLRW000302,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,,0,13,PT950,4.608,1711.04
1305009709,KLRW000302,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,,0,12,PT950,4.538,1686.95
1205022608,KLRW000305,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,13,18K白金,1.998,677.72
1207049564,KLRW000305,转仓中,钻石饰品,情侣戒,0.008,,,,钻石,1,,,,,0,13,PT950,2.668,1050.58
1207049579,KLRW000305,转仓中,钻石饰品,情侣戒,0.008,,,,钻石,1,,,,,0,13,PT950,2.91,1108.38
1207049585,KLRW000305,转仓中,钻石饰品,情侣戒,0.008,,,,钻石,1,,,,,0,10,PT950,2.9,1104.98
1301019382,KLRW000351,转仓中,钻石饰品,女戒,0.352,I-J,VS,,钻石,1,,,,,0,13.5,PT950,2.98,5458.68
1112001709,KLRW000356,转仓中,钻石饰品,女戒,0.705,,,,钻石,1,,,,0,0,13,PT950,3.646,13042.74
1205031199,KLRW000357,转仓中,钻石饰品,女戒,0.503,I-J,VS,,钻石,1,,,,0,0,14,18K白金,2.209,8924.91
1207054072,KLRW000357,转仓中,钻石饰品,女戒,0.5,,,,钻石,1,,,,0,0,11,18K白金,2.4,6882.4
1208039706,KLRW000357,转仓中,钻石饰品,女戒,0.74,I-J,VS1,,钻石,1,,,,0,0,12,PT950,3.779,9457.52
1402123965,KLRW000365,转仓中,钻石饰品,情侣戒,0.1,,,,钻石,3,,,,,0,13,18K白金,2.01,958.32
1.50422E+11,KLRW000365,转仓中,钻石饰品,情侣戒,0.101,,,,钻石,3,,,,,0,14,PT950,3.22,1385.04
1404148866,KLRW000365,转仓中,钻石饰品,情侣戒,0.1,,,,钻石,3,,,,,0,12,18K白金,2.13,905.15
1.50206E+11,KLRW000365,转仓中,钻石饰品,情侣戒,0.106,,,,钻石,3,,,,,0,14,18K白金,2.089,1129.99
1204000939,KLRW000398,转仓中,钻石饰品,情侣戒,0.033,,,,钻石,13,,,,,0,11,18K白金,2.123,881.94
1303024448,KLRW000417,转仓中,钻石饰品,情侣戒,0.062,,,,钻石,1,,,,,0,12,PT950,2.25,1125.69
1312092722,KLRW000417,转仓中,钻石饰品,情侣戒,0.067,,,,钻石,1,,,,,0,6,18K白金,1.15,545.3
1204049877,KLRW000835,转仓中,其他,女戒,0.5,,,,,0,,,,0,0,13,18K白金,2.88,884.91
1107015723,KLRW000885,转仓中,钻石饰品,女戒,0.302,H,SI,,钻石,1,,,,,0,12,18K白金,2.12,3186.71
1208089887,KLRW002384,转仓中,钻石饰品,女戒,0.015,,,,钻石,1,,,,0,0,14,18K白金,1.5,570.15
1211055394,KLRW002397,转仓中,钻石饰品,女戒,0.019,,,,钻石,1,,,,0,0,12,PT950,3.72,1490.92
1205024244,KLRW002714,转仓中,钻石饰品,情侣戒,0.07,,,,钻石,16,,,,0,0,14,18K白金,1.136,709.67
1408254504,KLRW002714,转仓中,钻石饰品,情侣戒,0.054,,,,钻石,16,,,,0,0,12,18K白金,1.489,781.53
1408254521,KLRW002714,转仓中,钻石饰品,情侣戒,0.051,,,,钻石,16,,,,0,0,11,18K白金,1.54,782.53
1305010288,KLRW002884,转仓中,钻石饰品,情侣戒,0.04,,,,钻石,1,,,,,0,13,PT950,2.742,1278.02
1310033645,KLRW002884,转仓中,钻石饰品,情侣戒,0.042,,,,钻石,1,,,,,0,14,PT950,2.842,1213.93
1305010316,KLRW002929,转仓中,钻石饰品,情侣戒,0.048,,,,钻石,1,,,,,0,9,PT950,2.41,1075.05
1305010320,KLRW002929,转仓中,钻石饰品,情侣戒,0.049,,,,钻石,1,,,,,0,11,PT950,2.49,1105.8
1204055211,KLRW002961,转仓中,钻石饰品,情侣戒,0.04,,,,钻石,1,,,,0,0,11,18K白金,1.802,724.77
1301025464,KLRW002961,转仓中,钻石饰品,情侣戒,0.049,,,,钻石,1,,,,0,0,11,PT950,2.68,1291.67
1310033603,KLRW002961,转仓中,钻石饰品,情侣戒,0.046,,,,钻石,1,,,,,0,9,PT950,2.431,1085.78
1.50327E+11,KLRW002961,转仓中,钻石饰品,情侣戒,0.046,,,,钻石,,,,,,0,12,18K白金,2.48,800.59
1102012403,KLRW002969,转仓中,钻石饰品,情侣戒,0.07,,,,钻石,8,,,,,0,11,18K白金,2.146,765.58
1107013665,KLRW002969,转仓中,钻石饰品,情侣戒,0.07,,,,钻石,8,,,,,0,12,18K白金,1.836,793.39
1205049026,KLRW002969,转仓中,钻石饰品,情侣戒,0.08,,,,钻石,8,,,,0,0,11,18K白金,1.764,856.64
1305009265,KLRW002969,转仓中,钻石饰品,情侣戒,0.081,,,,钻石,8,,,,0,0,9,18K白金,1.534,747.01
1305019938,KLRW003236,转仓中,钻石饰品,情侣戒,0.06,,,,钻石,1,,,,0,0,13,PT950,3.018,1559.31
1401109393,KLRW003236,转仓中,钻石饰品,情侣戒,0.063,,,,钻石,1,,,,0,0,12,PT950,3.43,1532.54
1405176806,KLRW003236,转仓中,钻石饰品,情侣戒,0.053,,,,钻石,1,,,,,0,12,PT950,3.33,1649.37
1405176810,KLRW003236,转仓中,钻石饰品,情侣戒,0.05,,,,钻石,1,,,,,0,12,PT950,3.42,1672
1405176813,KLRW003236,转仓中,钻石饰品,情侣戒,0.058,,,,钻石,1,,,,,0,13,PT950,3.36,1681.92
1408254405,KLRW003236,转仓中,钻石饰品,情侣戒,0.05,,,,钻石,1,,,,0,0,13,PT950,3.58,1772.78
1408254417,KLRW003236,转仓中,钻石饰品,情侣戒,0.055,,,,钻石,1,,,,0,0,11,PT950,3.499,1761.03
1408254420,KLRW003236,转仓中,钻石饰品,情侣戒,0.051,,,,钻石,1,,,,0,0,14,PT950,3.62,1793.04
1205005757,KLRW003359,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,15,18K白金,1.91,665.97
1205039803,KLRW003359,转仓中,钻石饰品,情侣戒,0.01,,,,钻石,1,,,,0,0,15,PT950,2.689,1138.18
1301022731,KLRW003483,转仓中,钻石饰品,情侣戒,0.063,,,,钻石,1,,,,0,0,8,PT950,3.25,1558.43
1411344049,KLRW003483,转仓中,钻石饰品,情侣戒,0.053,,,,钻石,1,,,,,0,12,PT950,3.259,1497.08
1411377221,KLRW003483,转仓中,钻石饰品,情侣戒,0.085,I-J,SI,,钻石,1,,,,,0,11,PT950,2.73,1531.05
1405174781,KLRW003483,转仓中,钻石饰品,情侣戒,0.086,I-J,SI,,钻石,1,,,,,0,9,PT950,2.87,1670.1
1405174796,KLRW003483,转仓中,钻石饰品,情侣戒,0.087,I-J,SI,,钻石,1,,,,,0,12,PT950,3.09,1750.21
1107010968,KLRW003501,转仓中,钻石饰品,情侣戒,0.038,,,,钻石,1,,,,,0,13,PT950,3.192,1502.38
1402124385,KLRW003679,转仓中,钻石饰品,情侣戒,0.075,,,,钻石,21,,,,,0,11,18K玫瑰金,1.78,927.75
310031594,KLRW003802,转仓中,钻石饰品,情侣戒,0.01,,SI,,钻石,3,,,,0,0,11,18K玫瑰金,1.64,435.62
1211054290,KLRW003893,转仓中,钻石饰品,情侣戒,0.045,,,,钻石,1,,,,0,0,12,PT950,3.32,1470.21
1310033650,KLRW003893,转仓中,钻石饰品,情侣戒,0.045,,,,钻石,1,,,,,0,12,PT950,3.151,1330.27
1411344009,KLRW003901,转仓中,钻石饰品,情侣戒,0.058,,,,钻石,9,,,,,0,14,PT950,2.378,1262.47
1411344011,KLRW003901,转仓中,钻石饰品,情侣戒,0.058,,,,钻石,9,,,,,0,11,PT950,2.328,1244.78
1.50206E+11,KLRW003901,转仓中,钻石饰品,情侣戒,0.068,,,,钻石,9,,,,,0,14,PT950,2.846,1531.7
1102012381,KLRW003968,转仓中,钻石饰品,情侣戒,0.11,,,,钻石,11,,,,,0,12,PT950,2.658,1506.86
1302009229,KLRW004091,转仓中,钻石饰品,女戒,0.31,,,,钻石,1,,,,,0,12,18K白金,1.85,580.25
1202034770,KLRW004092,转仓中,素金饰品,女戒,0,,,,,0,,,钻石,6,0.041,12,PT950,3.452,1530.16
1208038637,KLRW004092,转仓中,钻石饰品,女戒,0.51,H,SI,,钻石,1,,,钻石,6,0.043,11,18K白金,2.178,7373.99
1412408838,KLRW004092,转仓中,钻石饰品,女戒,0.32,D,VS1,,钻石,1,,,钻石,6,0.037,18,18K白金,1.91,641.24
1.50203E+11,KLRW004092,转仓中,钻石饰品,女戒,0.62,,,,,,,,钻石,6,0.042,16,18K白金,2.94,930.04
1.50418E+11,KLRW004092,转仓中,钻石饰品,女戒,1.007,,,,钻石,1,,,钻石,6,0.045,15,18K白金,2.77,21750.16
1.50422E+11,KLRW004092,转仓中,钻石饰品,女戒,1.01,,,,,,,,钻石,6,0.046,15.5,PT950,5.47,1815.92
1301019386,KLRW004096,转仓中,钻石饰品,女戒,0.503,H,VS,,钻石,1,,,,,0,12,18K白金,3.299,9635.74
1205015707,KLRW004201,转仓中,钻石饰品,女戒,0.5,,,,,0,,,钻石,10,0.022,15,18K白金,2.469,910.61
1.50422E+11,KLRW004201,转仓中,钻石饰品,女戒,0.6,,,,,,,,钻石,10,0.034,17.5,18K白金,3.304,955.19
1202030642,KLRW004286,转仓中,钻石饰品,女戒,0.417,I-J,SI,,钻石,1,,,,,0,11,18K白金,1.487,3716.61
1301008589,KLRW004375,转仓中,钻石饰品,女戒,0.508,H,SI,,钻石,1,,,,0,0,12,PT950,4.02,8047.04
1207054643,KLRW004376,转仓中,钻石饰品,女戒,0.506,H,VS,,钻石,1,,,钻石,16,0.102,13,18K白金,1.55,10193.2
1207054675,KLRW004448,转仓中,钻石饰品,女戒,0.501,H,VS,,钻石,1,,,,,0,10,18K白金,2.08,9808.52
1211061687,KLRW004448,转仓中,钻石饰品,女戒,0.6,,,,,,,,,,0,10,18K白金,2.11,670.5
1104026421,KLRW004454,转仓中,钻石饰品,女戒,0.512,I-J,VS,,钻石,1,,,,0,0,13,18K白金,3.228,9318.44
1210032586,KLRW004460,转仓中,钻石饰品,女戒,0.372,,SI,,钻石,1,,,,0,0,11,18K白金,2.25,3031.15
1408238223,KLRW004460,转仓中,钻石饰品,女戒,1.2,,,,,,,,,,0,11,18K白金,2.63,853.39
1501433869,KLRW004460,转仓中,钻石饰品,女戒,0.503,I-J,SI1,,钻石,1,,,,,0,11,18K白金,1.97,5404.49
1.50204E+11,KLRW004460,转仓中,钻石饰品,女戒,0.605,I-J,SI1,,钻石,1,,,,0,0,11,18K白金,1.83,6502.51
1.50204E+11,KLRW004460,转仓中,钻石饰品,女戒,0.62,I-J,SI1,,钻石,1,,,,,0,13,18K白金,1.87,6597.61
1202047498,KLRW004460,转仓中,钻石饰品,女戒,0.23,,,,钻石,1,,,,0,0,12,PT950,3.094,2591.32
1205016388,KLRW004461,转仓中,钻石饰品,女戒,0.31,H,VS,,钻石,1,,,,0,0,10,18K白金,2.138,3859.21
1212035448,KLRW004461,转仓中,钻石饰品,女戒,0.515,I-J,VS,,钻石,1,,,,,0,12,PT950,3.177,9202.13
1208041631,KLRW004477,转仓中,钻石饰品,女戒,0.628,H,SI,,钻石,1,,,,0,0,13,18K白金,2.57,9168.7
1109018981,KLRW004478,转仓中,钻石饰品,女戒,0.415,I-J,SI,,钻石,1,,,,0,0,12,PT950,2.477,4357.39
1203003688,KLRW004480,转仓中,钻石饰品,女戒,0.306,H,SI,,钻石,1,,,,0,0,12,18K白金,1.529,2966.73
1311074802,KLRW004480,转仓中,钻石饰品,女戒,0.7,,,,,0,,,,,0,12,18K白金,1.95,477.95
1207021245,KLRW004567,转仓中,钻石饰品,女戒,0.5,,,,,,,,钻石,8,0.086,8,18K白金,2.19,977.42
1205047375,KLRW004585,转仓中,钻石饰品,女戒,0.53,I-J,VVS,,钻石,1,,,,0,0,12,18K白金,2.124,9117.22
1303021359,KLRW004585,转仓中,钻石饰品,女戒,0.505,F-G,SI,,钻石,1,,,,,0,11,18K白金,2.04,7011.14
1206016640,KLRW004587,转仓中,钻石饰品,女戒,0.415,H,VVS,,钻石,1,,,,0,0,12,18K白金,2.727,6362.06
1101000873,KLRW004595,转仓中,钻石饰品,女戒,0.526,I-J,VVS,,钻石,1,,,,0,0,11,18K白金,2.705,9574.33
1110007509,KLRW004615,转仓中,钻石饰品,女戒,0.3,,,,,0,,,钻石,20,0.1,8,18K白金,2.25,1142.52
1.50213E+11,KLRW004642,转仓中,钻石饰品,女戒,0.309,H,SI,,钻石,1,.309,,钻石,16,0.078,14,18K白金,1.676,2090.96
1.50325E+11,KLRW004642,转仓中,钻石饰品,女戒,0.304,H,SI2,,钻石,1,,,钻石,16,0.075,12,18K白金,1.898,2643.17
1.50325E+11,KLRW004642,转仓中,钻石饰品,女戒,0.508,I-J,SI1,,钻石,1,,,钻石,16,0.075,12,18K白金,2.244,6006.68
1.50329E+11,KLRW004642,转仓中,钻石饰品,女戒,0.3,,,,钻石,1,0.3,,钻石,16,0.08,12,18K白金,1.886,2105.54
1.50402E+11,KLRW004642,转仓中,钻石饰品,女戒,0.238,I-J,SI,,钻石,1,,,钻石,16,0.071,13,18K白金,1.84,1754.09
1.50402E+11,KLRW004642,转仓中,钻石饰品,女戒,0.235,I-J,SI,,钻石,1,,,钻石,16,0.069,13,18K白金,1.857,1738.05
1.50421E+11,KLRW004642,转仓中,钻石饰品,女戒,0.546,I-J,SI1,,钻石,1,,,钻石,16,0.085,10,18K白金,2.078,914.81
1.50422E+11,KLRW004642,转仓中,钻石饰品,女戒,0.547,I-J,SI,,钻石,1,,,钻石,16,0.082,11,18K白金,2.338,954.46
1.50422E+11,KLRW004642,转仓中,钻石饰品,女戒,0.531,F-G,SI2,,钻石,1,,,钻石,16,0.082,10,18K白金,2.308,948.31
1.50421E+11,KLRW004642,转仓中,钻石饰品,女戒,0.35,E,SI1,,钻石,1,,,钻石,16,0.074,10,18K白金,1.935,830.2
1405171491,KLRW004685,转仓中,钻石饰品,女戒,0.4,,,,钻石,1,,,,,0,13,18K白金,2.64,642.75
1208038632,KLRW004726,转仓中,钻石饰品,女戒,0.801,F-G,VS,,钻石,1,,,,0,0,10,18K白金,2.91,21496.54
1205013548,KLRW004741,转仓中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,12,18K白金,2.07,646.17
1.50422E+11,KLRW004743,转仓中,钻石饰品,女戒,0.85,D,VS1,,钻石,1,,,,,0,7.5,PT950,2.86,963.36
1.50418E+11,KLRW004754,转仓中,钻石饰品,女戒,1.074,,,,钻石,1,,,,0,0,13,18K白金,3.245,21307.3
1308014063,KLRW004784,转仓中,钻石饰品,女戒,0.7,,,,,0,,,钻石,6,0.296,12,PT900,4.323,2876.21
1211045443,KLRW004833,转仓中,钻石饰品,女戒,0.307,I-J,SI,,钻石,1,,,,,0,9,18K白金,2.438,3963.35
1205057383,KLRW004845,转仓中,钻石饰品,女戒,0.506,I-J,VS,,钻石,1,,,,0,0,13,18K白金,2.369,8261.29
1.50422E+11,KLRW004896,转仓中,钻石饰品,女戒,1.26,,,,,,,,,,0,14.5,PT950,4.33,1472.18
1205057658,KLRW004904,转仓中,钻石饰品,女戒,0.51,I-J,VVS,,钻石,1,,,,0,0,11,18K白金,1.988,8524.77
1207054647,KLRW004904,转仓中,钻石饰品,女戒,0.501,H,VS,,钻石,1,,,,,0,12,18K白金,2.31,9873.45
1.50416E+11,KLRW004904,转仓中,钻石饰品,女戒,0.34,,,,,,,,,,0,11,18K白金,2.01,491.51
1301027501,KLRW005010,转仓中,钻石饰品,女戒,0.31,G,VS2,,钻石,1,,,,,0,16,PT950,2.79,1146.98
1308035603,KLRW005010,转仓中,钻石饰品,女戒,0.4,,,,,0,,,,0,0,12.5,18K白金,1.64,551.18
1405184403,KLRW005010,转仓中,钻石饰品,女戒,0.202,H,VS,,钻石,1,,,,,0,9,18K白金,1.3,1495.2
1.50209E+11,KLRW005010,转仓中,钻石饰品,女戒,0.4,,,,,,,,,,0,9,18K白金,3.74,917.76
1.50422E+11,KLRW005010,转仓中,钻石饰品,女戒,0.306,,,,钻石,1,0.306,,,,0,10,18K白金,2.54,1906.5
1.50422E+11,KLRW005010,转仓中,钻石饰品,女戒,0.41,,,,,,,,,,0,10,18K白金,2.01,491.51
1304005316,KLRW005049,转仓中,钻石饰品,女戒,0.87,,,,,0,,,钻石,42,0.378,11.5,PT900,7.15,4313.11
1412427345,KLRW005051,转仓中,钻石饰品,女戒,1,,,,,,,,钻石,42,0.318,17,18K白金,4.08,2261.8
1303001451,KLRW005054,转仓中,钻石饰品,女戒,0.7,,,,,0,,,钻石,12,0.096,13.5,PT900,4.18,1706.46
1205047263,KLRW005104,转仓中,钻石饰品,女戒,0.7,I-J,VS,,钻石,1,,,,0,0,14,18K白金,2.09,14351.06
1311053911,KLRW005104,转仓中,钻石饰品,女戒,0.58,,,,钻石,1,,,,0,0,11,18K白金,2.03,507.26
1.50421E+11,KLRW005104,转仓中,钻石饰品,女戒,0.32,G,VVS2,,钻石,1,,,,,0,9,PT950,3.33,1042.48
1205045802,KLRW006200,转仓中,钻石饰品,女戒,0.307,K-L,SI,,钻石,1,,,,0,0,14,18K白金,1.459,2013.26
1207054706,KLRW006200,转仓中,钻石饰品,女戒,0.362,H,VVS,,钻石,1,,,,,0,14,PT950,3.95,5356.63
1303021367,KLRW006200,转仓中,钻石饰品,女戒,0.511,H,SI,,钻石,1,,,,,0,11,18K白金,2.86,7319.17
1106000702,KLRW006206,转仓中,钻石饰品,情侣戒,0.036,,,,钻石,1,,,,,0,9,PT950,2.383,1204.29
1205015387,KLRW006206,转仓中,钻石饰品,情侣戒,0.045,,,,钻石,1,,,,0,0,13,PT950,2.55,1196.05
1207049417,KLRW006206,转仓中,钻石饰品,情侣戒,0.05,,,,钻石,1,,,,0,0,8,PT950,2.5,1107.44
1205045819,KLRW006275,转仓中,钻石饰品,女戒,0.507,K-L,SI,,钻石,1,,,,0,0,12,18K白金,1.639,5198.22
1208077876,KLRW006275,转仓中,钻石饰品,女戒,0.5,,,,钻石,1,,,,,0,12,18K白金,1.72,530.42
1401110559,KLRW006275,转仓中,钻石饰品,女戒,0.51,,,,钻石,1,,,,,0,8,18K白金,2.5,574.25
1.50204E+11,KLRW006275,转仓中,钻石饰品,女戒,0.53,I-J,SI1,,钻石,1,,,,,0,11,18K白金,2.2,5720.4
1.50327E+11,KLRW006275,转仓中,钻石饰品,女戒,0.4,G,SI2,,钻石,1,,,,,0,13.5,18K白金,2.08,517.53
1.50128E+11,KLRW006363,转仓中,钻石饰品,女戒,0.66,F,SI1,,钻石,1,,,,,0,15,18K白金,2.05,583.84
1.50422E+11,KLRW006366,转仓中,钻石饰品,女戒,0.3,G,SI1,,钻石,1,,,,,0,12,18K白金,2.49,613.5
1206001602,KLRW006408,转仓中,钻石饰品,女戒,0.5,,,,,0,,,,0,0,13,18K白金,2.326,719.19
1205015689,KLRW006424,转仓中,钻石饰品,女戒,0.3,,,,,0,,,钻石,12,0.041,13,18K白金,2.307,945.24
1106001231,KLRW006502,转仓中,钻石饰品,女戒,0.301,H,SI,,钻石,1,,,,,0,11,18K白金,1.67,2804.43
1105016338,KLRW006502,转仓中,钻石饰品,情侣戒,0.204,I-J,SI,,钻石,1,,,,0,0,11,18K白金,1.25,1529.96
1211012895,KLRW006587,转仓中,钻石饰品,女戒,0.35,,,,,,,,,,0,10,18K白金,1.47,478.57
1109019086,KLRW006588,转仓中,钻石饰品,女戒,0.708,I-J,SI,,钻石,1,,,,0,0,13,18K白金,1.948,11299.79
1204007167,KLRW006602,转仓中,钻石饰品,女戒,0.45,,,,,0,,,钻石,22,0.082,9,PT900,3.104,1674
1205057665,KLRW006602,转仓中,钻石饰品,女戒,1.006,,,,钻石,1,,,钻石,22,0.078,11,18K白金,1.863,35175.76
1101002352,KLRW006605,转仓中,钻石饰品,女戒,0.323,I-J,VVS,,钻石,1,,,,0,0,11,18K白金,2.1,3716.38
1205001191,KLRW006632,转仓中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,9,18K白金,2.24,696.27
1204042986,KLRW006656,转仓中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,11.5,18K白金,1.64,519.43
1010009601,KLRW006658,转仓中,钻石饰品,女戒,0.5,,,,,,,,,,0,14,18K白金,2.19,573.31
1212001127,KLRW006672,转仓中,钻石饰品,女戒,1,,,,,,,,钻石,18,0.063,11,18K白金,2.22,1032.83
1205013510,KLRW006686,转仓中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,12,18K白金,1.86,584.27
1212001116,KLRW006696,转仓中,钻石饰品,女戒,0.3,,,,,,,,,,0,13,18K白金,2.9,909.71
1212020194,KLRW006696,转仓中,钻石饰品,女戒,0.5,,,,,,,,,,0,13,18K白金,2.78,874.82
1203037787,KLRW006697,转仓中,钻石饰品,女戒,0.65,,,,,0,,,钻石,24,0.075,7,18K白金,1.365,855.51
1204021676,KLRW006701,转仓中,钻石饰品,女戒,0.3,,,,,0,,,,0,0,11,18K白金,1.62,513.53
1301033548,KLRW006807,转仓中,钻石饰品,女戒,0.093,H,SI,,钻石,1,.093,,,,0,11,PT950,2.511,1542.02
1205048582,KLRW006833,转仓中,钻石饰品,情侣戒,0.056,,,,钻石,14,,,,0,0,10,18K白金,1.684,850.49
1405169031,KLRW006833,转仓中,钻石饰品,情侣戒,0.049,,,,钻石,14,,,,,0,11,PT950,2.9,1583.85
1411377140,KLRW006833,转仓中,钻石饰品,情侣戒,0.05,,,,钻石,14,,,,,0,13,PT950,2.84,1483.91
1411377145,KLRW006833,转仓中,钻石饰品,情侣戒,0.049,,,,钻石,14,,,,,0,13,PT950,2.78,1461.05
1.50203E+11,KLRW006833,转仓中,钻石饰品,情侣戒,0.068,,,,钻石,14,,,,,0,15,PT950,3.36,1671.35
1.50422E+11,KLRW006833,转仓中,钻石饰品,情侣戒,0.054,,,,钻石,14,,,,,0,14,PT950,2.415,1056.21
1401093918,KLRW006833,转仓中,钻石饰品,情侣戒,0.051,,,,钻石,14,,,,,0,9,18K白金,1.442,639.35
1411377167,KLRW006833,转仓中,钻石饰品,情侣戒,0.05,,,,钻石,14,,,,,0,11,PT950,2.67,1428.97
1.50203E+11,KLRW006833,转仓中,钻石饰品,情侣戒,0.068,,,,钻石,14,,,,,0,12,PT950,3.37,1674.42
1210028379,KLRW006835,转仓中,钻石饰品,情侣戒,0.068,,,,钻石,20,,,,0,0,10,18K白金,1.456,838.43
1401105763,KLRW006835,转仓中,钻石饰品,情侣戒,0.066,,,,钻石,20,,,,,0,11,PT950,3.01,1660.17
1401110274,KLRW006835,转仓中,钻石饰品,情侣戒,0.062,,,,钻石,20,,,,0,0,10,PT950,2.465,1203.52
1.50422E+11,KLRW006835,转仓中,钻石饰品,情侣戒,0.066,,,,钻石,20,,,,,0,10.5,PT950,2.919,1279.72
1.50422E+11,KLRW006835,转仓中,钻石饰品,情侣戒,0.067,,,,钻石,20,,,,,0,18,PT950,2.864,1258.79
1.50422E+11,KLRW006835,转仓中,钻石饰品,情侣戒,0.069,,,,钻石,20,,,,,0,20,PT950,2.971,1295.62
1111035226,KLRW006835,转仓中,钻石饰品,情侣戒,0.064,,,,钻石,20,,,,0,0,24,18K白金,1.807,947.7
1.5013E+11,KLRW006835,转仓中,钻石饰品,情侣戒,0.063,,,,钻石,20,,,,,0,12,PT950,2.9,1537.88
